Status_Evento,Campeonato,Regiao,Periodo_Campeonato,Data_Partida,Mapa,Time,Vitorias,Derrotas,Aproveitamento,Mapas_Jogados,Jogador,Agente,Rating,ACS,Kills,Mortes,Assistencias,ADR
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-05,Corrode,EDward Gaming,8,9,47.1%,17,CHICO,Sova,1.3,157.4,9.7,15.1,6.2,131.0
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-05,Corrode,EDward Gaming,8,9,47.1%,17,nobody,Fade,0.8,156.7,8.1,10.3,4.5,171.7
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-05,Corrode,EDward Gaming,8,9,47.1%,17,Haodong,Omen,1.26,298.3,23.3,13.8,5.8,182.9
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-05,Corrode,EDward Gaming,8,9,47.1%,17,Smoggy,Viper,0.93,182.0,15.7,14.8,5.2,98.7
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-30,Corrode,FunPlus Phoenix,5,8,38.5%,13,Life,Jett,0.85,150.9,20.4,16.6,5.6,130.1
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-30,Corrode,FunPlus Phoenix,5,8,38.5%,13,BerYi,Omen,0.89,230.3,19.8,16.9,4.4,124.1
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-30,Corrode,FunPlus Phoenix,5,8,38.5%,13,AAAAY,Sova,0.87,151.1,22.8,14.8,3.0,98.8
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-30,Corrode,FunPlus Phoenix,5,8,38.5%,13,Autumn,Killjoy,1.05,284.6,9.6,15.0,5.2,121.0
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-30,Corrode,FunPlus Phoenix,5,8,38.5%,13,Lysoar,Viper,0.66,204.9,13.8,14.4,8.3,139.2
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-04,Fracture,EDward Gaming,4,4,50.0%,8,ZmjjKK,Jett,0.96,191.3,8.5,15.9,4.7,197.1
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-04,Fracture,EDward Gaming,4,4,50.0%,8,CHICO,Sova,1.12,232.6,12.0,9.8,9.9,194.1
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-04,Fracture,EDward Gaming,4,4,50.0%,8,nobody,Fade,0.67,206.3,21.7,9.4,2.0,116.9
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-04,Fracture,EDward Gaming,4,4,50.0%,8,Haodong,Omen,1.39,131.6,9.0,12.6,5.2,133.6
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-04,Fracture,EDward Gaming,4,4,50.0%,8,Smoggy,Viper,0.99,257.9,17.7,13.3,8.2,98.6
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-28,Fracture,FunPlus Phoenix,6,5,54.5%,11,Life,Jett,0.93,257.7,14.5,14.2,8.3,122.8
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-28,Fracture,FunPlus Phoenix,6,5,54.5%,11,BerYi,Omen,1.4,163.9,17.0,12.4,6.4,136.5
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-28,Fracture,FunPlus Phoenix,6,5,54.5%,11,AAAAY,Sova,1.3,181.1,23.8,14.8,5.9,197.0
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-28,Fracture,FunPlus Phoenix,6,5,54.5%,11,Autumn,Killjoy,1.04,305.5,18.3,9.1,7.7,99.5
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-28,Fracture,FunPlus Phoenix,6,5,54.5%,11,Lysoar,Viper,1.08,171.2,15.6,16.0,7.9,154.4
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-08,Haven,EDward Gaming,4,8,33.3%,12,ZmjjKK,Jett,0.69,238.8,18.2,11.5,8.0,117.7
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-08,Haven,EDward Gaming,4,8,33.3%,12,CHICO,Sova,1.24,145.9,11.5,16.5,7.7,164.7
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-08,Haven,EDward Gaming,4,8,33.3%,12,nobody,Fade,1.12,135.1,11.9,11.8,5.3,152.9
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-08,Haven,EDward Gaming,4,8,33.3%,12,Haodong,Omen,0.99,190.5,16.3,18.0,6.9,200.8
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-08,Haven,EDward Gaming,4,8,33.3%,12,Smoggy,Viper,1.32,178.8,14.4,12.0,3.6,153.7
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-07,Haven,FunPlus Phoenix,1,1,50.0%,2,Life,Jett,0.95,152.7,8.0,10.3,9.0,159.0
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-07,Haven,FunPlus Phoenix,1,1,50.0%,2,BerYi,Omen,1.4,236.9,20.2,14.8,9.5,189.9
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-07,Haven,FunPlus Phoenix,1,1,50.0%,2,AAAAY,Sova,1.31,242.3,14.2,16.4,8.9,157.9
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-07,Haven,FunPlus Phoenix,1,1,50.0%,2,Autumn,Killjoy,1.23,242.6,16.4,10.4,9.3,197.4
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-07,Haven,FunPlus Phoenix,1,1,50.0%,2,Lysoar,Viper,1.06,305.0,14.1,16.8,6.6,103.8
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Icebox,EDward Gaming,10,10,50.0%,20,ZmjjKK,Jett,1.16,233.2,11.9,10.4,3.2,150.4
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Icebox,EDward Gaming,10,10,50.0%,20,CHICO,Sova,0.85,165.7,9.6,15.0,8.8,169.8
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Icebox,EDward Gaming,10,10,50.0%,20,nobody,Fade,1.11,168.8,9.9,9.0,8.3,183.4
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Icebox,EDward Gaming,10,10,50.0%,20,Haodong,Omen,1.13,223.1,17.3,14.9,3.5,150.9
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Icebox,EDward Gaming,10,10,50.0%,20,Smoggy,Viper,0.93,120.7,21.3,9.6,2.6,179.9
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-25,Icebox,FunPlus Phoenix,2,1,66.7%,3,Life,Jett,0.82,153.9,22.3,12.0,3.4,102.3
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-25,Icebox,FunPlus Phoenix,2,1,66.7%,3,BerYi,Omen,0.85,247.6,9.0,14.8,4.7,110.1
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-25,Icebox,FunPlus Phoenix,2,1,66.7%,3,AAAAY,Sova,0.71,279.5,11.8,16.3,2.1,97.0
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-25,Icebox,FunPlus Phoenix,2,1,66.7%,3,Autumn,Killjoy,1.01,300.9,16.2,17.5,6.3,144.3
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-25,Icebox,FunPlus Phoenix,2,1,66.7%,3,Lysoar,Viper,0.72,275.3,12.9,14.3,4.0,181.1
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-04,Lotus,EDward Gaming,5,2,71.4%,7,ZmjjKK,Jett,1.17,133.9,22.0,9.8,6.9,120.0
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-04,Lotus,EDward Gaming,5,2,71.4%,7,CHICO,Sova,1.24,288.4,18.6,13.0,9.0,92.1
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-04,Lotus,EDward Gaming,5,2,71.4%,7,nobody,Fade,1.1,148.4,12.5,13.1,8.8,134.8
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-04,Lotus,EDward Gaming,5,2,71.4%,7,Haodong,Omen,1.34,194.9,9.3,13.8,9.5,138.1
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-04,Lotus,EDward Gaming,5,2,71.4%,7,Smoggy,Viper,1.1,258.3,18.3,16.6,7.0,153.0
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-01,Lotus,FunPlus Phoenix,3,6,33.3%,9,Life,Jett,1.25,304.6,8.7,17.9,4.4,129.9
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-01,Lotus,FunPlus Phoenix,3,6,33.3%,9,BerYi,Omen,0.96,243.4,10.0,9.8,9.9,199.6
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-01,Lotus,FunPlus Phoenix,3,6,33.3%,9,AAAAY,Sova,0.74,210.5,18.0,12.2,7.6,136.0
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-01,Lotus,FunPlus Phoenix,3,6,33.3%,9,Autumn,Killjoy,0.91,230.5,19.6,12.5,8.3,203.7
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-01,Lotus,FunPlus Phoenix,3,6,33.3%,9,Lysoar,Viper,0.66,307.6,10.5,12.6,3.2,143.5
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-04,Pearl,EDward Gaming,7,2,77.8%,9,ZmjjKK,Jett,0.95,171.2,11.2,16.5,2.2,204.2
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-04,Pearl,EDward Gaming,7,2,77.8%,9,CHICO,Sova,0.98,176.2,23.0,16.8,8.8,194.9
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-04,Pearl,EDward Gaming,7,2,77.8%,9,nobody,Fade,0.86,184.9,14.0,9.7,6.9,177.6
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-04,Pearl,EDward Gaming,7,2,77.8%,9,Haodong,Omen,0.65,162.7,20.3,12.9,7.4,124.7
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-04,Pearl,EDward Gaming,7,2,77.8%,9,Smoggy,Viper,0.97,152.2,24.0,12.8,3.8,87.1
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-31,Pearl,FunPlus Phoenix,9,10,47.4%,19,Life,Jett,1.11,177.9,17.6,14.3,6.0,165.2
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-31,Pearl,FunPlus Phoenix,9,10,47.4%,19,BerYi,Omen,0.76,184.9,17.2,11.4,6.7,172.2
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-31,Pearl,FunPlus Phoenix,9,10,47.4%,19,AAAAY,Sova,0.86,178.2,14.7,14.5,9.3,128.6
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-31,Pearl,FunPlus Phoenix,9,10,47.4%,19,Autumn,Killjoy,0.89,289.6,14.3,10.4,5.7,128.0
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-31,Pearl,FunPlus Phoenix,9,10,47.4%,19,Lysoar,Viper,1.24,258.7,15.4,14.2,6.1,172.1
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Split,EDward Gaming,5,8,38.5%,13,ZmjjKK,Jett,1.08,302.6,8.9,11.1,4.4,176.9
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Split,EDward Gaming,5,8,38.5%,13,CHICO,Sova,0.96,285.2,8.2,10.7,9.9,170.7
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Split,EDward Gaming,5,8,38.5%,13,nobody,Fade,0.83,150.1,8.1,17.4,7.5,181.7
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Split,EDward Gaming,5,8,38.5%,13,Haodong,Omen,1.3,216.4,13.9,12.0,9.9,171.7
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Split,EDward Gaming,5,8,38.5%,13,Smoggy,Viper,0.71,125.4,14.2,12.0,5.9,192.2
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Split,FunPlus Phoenix,4,10,28.6%,14,Life,Jett,1.08,179.0,20.6,15.8,7.6,116.6
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Split,FunPlus Phoenix,4,10,28.6%,14,BerYi,Omen,1.19,207.1,11.7,15.2,2.6,105.6
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Split,FunPlus Phoenix,4,10,28.6%,14,AAAAY,Sova,0.94,250.0,12.3,13.5,9.8,143.9
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Split,FunPlus Phoenix,4,10,28.6%,14,Autumn,Killjoy,1.33,264.1,17.5,12.4,8.1,193.1
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Split,FunPlus Phoenix,4,10,28.6%,14,Lysoar,Viper,1.39,220.8,13.3,13.5,7.0,137.2
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-31,Summit,EDward Gaming,4,8,33.3%,12,ZmjjKK,Jett,0.77,225.9,14.6,15.2,7.5,182.5
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-31,Summit,EDward Gaming,4,8,33.3%,12,CHICO,Sova,0.66,262.8,17.3,12.0,6.0,143.4
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-31,Summit,EDward Gaming,4,8,33.3%,12,nobody,Fade,1.14,143.1,21.3,17.7,7.9,109.6
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-31,Summit,EDward Gaming,4,8,33.3%,12,Haodong,Omen,1.06,226.9,22.9,16.2,9.1,192.7
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-31,Summit,EDward Gaming,4,8,33.3%,12,Smoggy,Viper,0.66,197.5,22.5,14.7,3.2,99.8
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-29,Summit,FunPlus Phoenix,3,7,30.0%,10,Life,Jett,1.16,283.7,14.8,9.7,9.1,156.3
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-29,Summit,FunPlus Phoenix,3,7,30.0%,10,BerYi,Omen,1.12,160.2,20.3,13.0,8.7,171.7
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-29,Summit,FunPlus Phoenix,3,7,30.0%,10,AAAAY,Sova,1.26,195.7,18.2,9.5,8.9,192.1
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-29,Summit,FunPlus Phoenix,3,7,30.0%,10,Autumn,Killjoy,1.43,303.6,13.6,9.6,8.8,135.8
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-29,Summit,FunPlus Phoenix,3,7,30.0%,10,Lysoar,Viper,1.34,165.6,21.1,16.3,8.0,191.8
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-28,Sunset,EDward Gaming,7,2,77.8%,9,ZmjjKK,Jett,0.83,297.1,20.3,11.4,3.0,129.7
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-28,Sunset,EDward Gaming,7,2,77.8%,9,CHICO,Sova,1.24,264.7,10.1,11.8,4.0,122.9
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-28,Sunset,EDward Gaming,7,2,77.8%,9,nobody,Fade,1.08,207.3,17.3,11.9,7.0,169.9
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-28,Sunset,EDward Gaming,7,2,77.8%,9,Haodong,Omen,0.7,177.0,17.3,13.4,6.5,139.0
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-28,Sunset,EDward Gaming,7,2,77.8%,9,Smoggy,Viper,1.08,147.7,15.3,15.9,2.9,186.1
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-27,Sunset,FunPlus Phoenix,4,5,44.4%,9,Life,Jett,0.92,161.9,8.9,11.8,6.2,95.2
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-27,Sunset,FunPlus Phoenix,4,5,44.4%,9,BerYi,Omen,1.27,169.6,19.3,16.7,3.2,188.0
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-27,Sunset,FunPlus Phoenix,4,5,44.4%,9,AAAAY,Sova,0.72,125.8,19.4,11.2,2.4,142.4
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-27,Sunset,FunPlus Phoenix,4,5,44.4%,9,Autumn,Killjoy,1.23,171.0,8.3,10.5,9.8,89.9
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-27,Sunset,FunPlus Phoenix,4,5,44.4%,9,Lysoar,Viper,1.07,148.3,14.0,14.7,4.7,173.9
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-02,Abyss,EDward Gaming,8,1,88.9%,9,ZmjjKK,Jett,1.27,275.0,21.9,15.0,5.8,108.2
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-02,Abyss,EDward Gaming,8,1,88.9%,9,CHICO,Sova,1.39,309.1,14.4,16.5,2.7,149.8
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-02,Abyss,EDward Gaming,8,1,88.9%,9,nobody,Fade,1.0,132.0,20.6,11.3,5.7,149.8
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-02,Abyss,EDward Gaming,8,1,88.9%,9,Haodong,Omen,1.2,206.2,15.8,16.5,2.8,187.2
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-02,Abyss,EDward Gaming,8,1,88.9%,9,Smoggy,Viper,0.86,309.0,23.4,10.6,5.2,101.0
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-29,Abyss,FunPlus Phoenix,0,6,0.0%,6,Life,Jett,0.75,220.3,8.9,12.6,9.4,120.9
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-29,Abyss,FunPlus Phoenix,0,6,0.0%,6,BerYi,Omen,1.29,248.0,16.2,9.3,2.9,91.8
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-29,Abyss,FunPlus Phoenix,0,6,0.0%,6,AAAAY,Sova,0.88,283.7,12.9,17.3,9.3,204.5
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-29,Abyss,FunPlus Phoenix,0,6,0.0%,6,Autumn,Killjoy,1.08,123.1,11.1,11.7,6.3,97.5
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-29,Abyss,FunPlus Phoenix,0,6,0.0%,6,Lysoar,Viper,1.3,183.3,8.8,17.9,4.8,142.5
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-25,Ascent,G2 Gozen,10,6,62.5%,16,mimi,Sova,1.2,221.5,17.9,9.1,7.5,179.8
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-25,Ascent,G2 Gozen,10,6,62.5%,16,petra,Fade,1.35,142.0,17.4,10.1,5.6,203.5
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-25,Ascent,G2 Gozen,10,6,62.5%,16,roxi,Omen,1.43,185.1,10.6,16.5,5.0,114.7
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-25,Ascent,G2 Gozen,10,6,62.5%,16,rezia,Killjoy,1.29,162.8,11.3,11.1,6.5,165.9
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-25,Ascent,G2 Gozen,10,6,62.5%,16,Vania,Viper,1.09,132.1,19.1,14.8,9.3,142.9
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-24,Bind,G2 Gozen,2,0,100.0%,2,mimi,Sova,1.21,144.3,18.3,15.7,6.6,136.3
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-24,Bind,G2 Gozen,2,0,100.0%,2,petra,Fade,0.83,199.6,9.3,16.3,9.9,129.2
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-24,Bind,G2 Gozen,2,0,100.0%,2,roxi,Omen,0.85,193.0,17.8,9.3,4.3,187.3
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-24,Bind,G2 Gozen,2,0,100.0%,2,rezia,Killjoy,1.2,271.1,16.8,14.5,2.8,178.9
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-24,Bind,G2 Gozen,2,0,100.0%,2,Vania,Viper,1.12,134.1,18.3,9.7,3.5,194.0
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-08,Breeze,G2 Gozen,5,6,45.5%,11,mimi,Sova,1.03,274.9,14.6,17.1,6.5,196.3
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-08,Breeze,G2 Gozen,5,6,45.5%,11,petra,Fade,0.77,197.1,19.8,12.1,7.3,149.1
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-08,Breeze,G2 Gozen,5,6,45.5%,11,roxi,Omen,0.99,205.3,23.8,18.0,6.9,129.5
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-08,Breeze,G2 Gozen,5,6,45.5%,11,rezia,Killjoy,1.03,138.3,15.3,17.8,6.7,98.7
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-08,Breeze,G2 Gozen,5,6,45.5%,11,Vania,Viper,0.8,271.8,10.1,16.7,9.6,137.3
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-28,Corrode,G2 Gozen,2,6,25.0%,8,mimi,Sova,1.22,193.7,23.8,9.2,5.6,136.0
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-28,Corrode,G2 Gozen,2,6,25.0%,8,petra,Fade,1.04,225.4,9.9,12.2,7.1,165.9
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-28,Corrode,G2 Gozen,2,6,25.0%,8,roxi,Omen,0.94,225.4,17.2,16.8,2.4,198.5
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-28,Corrode,G2 Gozen,2,6,25.0%,8,rezia,Killjoy,1.07,251.3,13.6,17.2,4.5,196.4
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-28,Corrode,G2 Gozen,2,6,25.0%,8,Vania,Viper,0.71,134.5,21.3,11.5,2.8,143.7
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-08,Fracture,G2 Gozen,10,6,62.5%,16,mimi,Sova,1.29,262.3,13.4,11.0,3.1,179.5
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-08,Fracture,G2 Gozen,10,6,62.5%,16,petra,Fade,1.21,141.0,18.1,9.2,8.4,175.1
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-08,Fracture,G2 Gozen,10,6,62.5%,16,roxi,Omen,0.8,137.7,18.4,14.2,2.0,145.5
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-08,Fracture,G2 Gozen,10,6,62.5%,16,rezia,Killjoy,0.84,263.8,10.9,14.3,5.0,102.4
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-08,Fracture,G2 Gozen,10,6,62.5%,16,Vania,Viper,1.08,147.1,20.1,10.2,2.2,200.9
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-30,Haven,G2 Gozen,9,4,69.2%,13,mimi,Sova,1.08,252.3,14.8,10.9,6.6,199.1
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-30,Haven,G2 Gozen,9,4,69.2%,13,petra,Fade,1.13,130.6,13.5,10.1,6.8,100.4
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-30,Haven,G2 Gozen,9,4,69.2%,13,roxi,Omen,0.85,261.9,16.3,9.7,9.6,150.9
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-30,Haven,G2 Gozen,9,4,69.2%,13,rezia,Killjoy,1.09,174.4,22.5,17.8,4.4,200.3
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-30,Haven,G2 Gozen,9,4,69.2%,13,Vania,Viper,0.85,190.9,23.9,15.3,2.1,95.4
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-05,Icebox,G2 Gozen,7,5,58.3%,12,mimi,Sova,0.68,141.1,11.1,17.9,2.2,108.8
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-05,Icebox,G2 Gozen,7,5,58.3%,12,petra,Fade,1.09,189.2,10.7,17.5,3.8,86.0
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-05,Icebox,G2 Gozen,7,5,58.3%,12,roxi,Omen,0.71,262.1,8.8,12.6,3.9,94.7
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-05,Icebox,G2 Gozen,7,5,58.3%,12,rezia,Killjoy,1.16,215.1,8.1,12.4,4.0,145.5
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-05,Icebox,G2 Gozen,7,5,58.3%,12,Vania,Viper,0.78,129.0,22.0,14.5,5.9,149.9
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-24,Lotus,G2 Gozen,8,9,47.1%,17,mimi,Sova,1.15,223.1,22.6,12.3,3.4,92.1
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-24,Lotus,G2 Gozen,8,9,47.1%,17,petra,Fade,1.15,195.0,18.2,12.2,8.4,131.7
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-24,Lotus,G2 Gozen,8,9,47.1%,17,roxi,Omen,0.94,272.5,21.4,10.9,9.5,153.7
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-24,Lotus,G2 Gozen,8,9,47.1%,17,rezia,Killjoy,0.95,195.2,19.4,16.5,7.8,88.9
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-24,Lotus,G2 Gozen,8,9,47.1%,17,Vania,Viper,0.96,288.2,8.1,16.4,6.0,102.3
